n_rows,n_cols,n_refs,solver,n_iter_max,n_iter_min,n_iter_sum,n_processors,n_coords,dt_init,dt_build_S,dt_build_rhs,dt_solve,t_cp_comm,t_if_comm,glob_b0,glob_b1,glob_b2,glob_b3
1,2,4,cg,58,58,116,2,561,441,135,51,2073,126,113,1,0,0,0
1,2,4,cg,58,58,116,2,561,121,33,12,1337,67,72,1,0,0,0
1,2,4,cg,58,58,116,2,561,187,127,46,1934,123,100,1,0,0,0
1,2,4,cg,58,58,116,2,561,427,129,51,2065,133,109,1,0,0,0
1,2,4,cg,58,58,116,2,561,556,154,56,2154,133,111,1,0,0,0
1,2,4,cg,58,58,116,2,561,121,33,11,1537,86,71,1,0,0,0
1,2,4,cg,58,58,116,2,561,465,138,50,2090,127,115,1,0,0,0
1,2,4,cg,58,58,116,2,561,120,32,12,521,28,26,1,0,0,0
1,2,4,cg,58,58,116,2,561,303,139,47,1851,127,96,1,0,0,0
1,2,4,cg,58,58,116,2,561,120,125,45,2056,125,113,1,0,0,0
1,2,4,cg,58,58,116,2,561,431,126,48,2014,128,115,1,0,0,0
1,2,4,cg,58,58,116,2,561,116,34,12,494,33,24,1,0,0,0
1,2,4,cg,58,58,116,2,561,119,31,11,491,32,24,1,0,0,0
1,2,4,cg,58,58,116,2,561,118,98,44,1937,118,102,1,0,0,0
1,2,4,cg,58,58,116,2,561,130,140,45,1882,120,99,1,0,0,0
1,2,4,cg,58,58,116,2,561,120,32,12,517,30,29,1,0,0,0
1,2,4,cg,58,58,116,2,561,122,33,12,511,34,23,1,0,0,0
1,2,4,cg,58,58,116,2,561,449,127,46,2297,121,115,1,0,0,0
1,2,4,cg,58,58,116,2,561,430,134,47,1881,134,92,1,0,0,0
1,2,4,cg,58,58,116,2,561,117,32,12,540,41,28,1,0,0,0
1,2,4,cg,58,58,116,2,561,428,157,55,1997,119,114,1,0,0,0
1,2,4,cg,58,58,116,2,561,126,33,11,1349,88,67,1,0,0,0
1,2,4,cg,58,58,116,2,561,135,32,12,506,29,26,1,0,0,0
1,2,4,cg,58,58,116,2,561,426,123,46,1901,130,106,1,0,0,0
1,2,4,cg,58,58,116,2,561,570,164,55,2116,126,116,1,0,0,0
1,2,5,cg,118,118,236,2,2145,380,96,41,3186,60,50,1,0,0,0
1,2,5,cg,118,118,236,2,2145,385,95,40,3333,98,42,1,0,0,0
1,2,5,cg,118,118,236,2,2145,383,96,41,3181,63,54,1,0,0,0
1,2,5,cg,118,118,236,2,2145,1391,335,158,7164,156,139,1,0,0,0
